Open,Close,High,Low,Time,Volume
0.9627599999999999,0.96087,0.96597,0.95963,2015.05.22 00:00:00,153921
0.9605399999999999,0.96302,0.96424,0.95982,2015.05.25 00:00:00,95358
0.96302,0.96131,0.96534,0.95939,2015.05.26 00:00:00,174498
0.96162,0.96154,0.9639,0.9587599999999999,2015.05.27 00:00:00,170342
0.96206,0.95094,0.9659799999999999,0.95056,2015.05.28 00:00:00,204927
0.95075,0.95058,0.95728,0.94961,2015.05.29 00:00:00,169987
0.94985,0.95189,0.95578,0.94946,2015.06.01 00:00:00,148788
0.95214,0.96393,0.96588,0.95199,2015.06.02 00:00:00,208834
0.96395,0.96828,0.97166,0.96321,2015.06.03 00:00:00,201235
0.96883,0.9608100000000001,0.9695,0.95643,2015.06.04 00:00:00,185419
0.96069,0.94646,0.96535,0.94554,2015.06.05 00:00:00,172104
0.94673,0.95556,0.95583,0.94637,2015.06.08 00:00:00,148983
0.95533,0.94842,0.95716,0.94491,2015.06.09 00:00:00,163886
0.9483,0.9506599999999999,0.9537600000000001,0.94312,2015.06.10 00:00:00,199807
0.94913,0.95296,0.95587,0.9454900000000001,2015.06.11 00:00:00,170353
0.95297,0.95053,0.95431,0.94618,2015.06.12 00:00:00,135119
0.95356,0.95677,0.95932,0.95003,2015.06.15 00:00:00,107656
0.9568,0.95246,0.95829,0.95208,2015.06.16 00:00:00,100834
0.95255,0.94757,0.95327,0.94291,2015.06.17 00:00:00,141107
0.94763,0.95302,0.95616,0.94312,2015.06.18 00:00:00,138435
0.95298,0.95287,0.95472,0.94765,2015.06.19 00:00:00,96877
0.95206,0.95122,0.95481,0.94867,2015.06.22 00:00:00,98850
0.95097,0.95338,0.95469,0.94854,2015.06.23 00:00:00,119248
0.9533,0.95344,0.95567,0.95111,2015.06.24 00:00:00,109607
0.95347,0.95339,0.9595900000000001,0.9529,2015.06.25 00:00:00,98931
0.95334,0.94211,0.95441,0.94172,2015.06.26 00:00:00,99967
0.93986,0.95212,0.95453,0.93646,2015.06.29 00:00:00,175667
0.95166,0.96252,0.96382,0.94916,2015.06.30 00:00:00,146064
0.96234,0.96216,0.96635,0.95935,2015.07.01 00:00:00,128500
0.96213,0.95668,0.9638,0.95668,2015.07.02 00:00:00,134898
0.95702,0.94374,0.95927,0.94313,2015.07.03 00:00:00,102146
0.94132,0.9485,0.95103,0.94049,2015.07.06 00:00:00,124994
0.94851,0.94636,0.94931,0.94278,2015.07.07 00:00:00,150836
0.94643,0.94665,0.94856,0.94041,2015.07.08 00:00:00,156369
0.94647,0.94574,0.95152,0.94169,2015.07.09 00:00:00,140696
0.94568,0.94141,0.9512699999999999,0.94115,2015.07.10 00:00:00,133299
0.94121,0.94329,0.9470499999999999,0.94118,2015.07.13 00:00:00,140696
0.94319,0.94798,0.95196,0.94225,2015.07.14 00:00:00,127855
0.94826,0.95263,0.95763,0.94768,2015.07.15 00:00:00,154305
0.95237,0.959,0.962,0.95082,2015.07.16 00:00:00,127688
0.95897,0.95568,0.96191,0.95539,2015.07.17 00:00:00,97109
0.95673,0.9573199999999999,0.95902,0.95244,2015.07.20 00:00:00,103774
0.9573,0.96041,0.9636,0.95466,2015.07.21 00:00:00,140297
0.96009,0.96052,0.96294,0.9557,2015.07.22 00:00:00,143123
0.96152,0.95833,0.96309,0.95679,2015.07.23 00:00:00,131826
0.95852,0.94939,0.95902,0.94826,2015.07.24 00:00:00,141857
0.94777,0.94731,0.9523,0.94516,2015.07.27 00:00:00,130496
0.94737,0.94718,0.95279,0.94618,2015.07.28 00:00:00,141291
0.94697,0.94359,0.9504,0.94099,2015.07.29 00:00:00,159215
0.94348,0.94719,0.94897,0.94226,2015.07.30 00:00:00,142615
0.94738,0.95545,0.95669,0.94329,2015.07.31 00:00:00,177240
0.95644,0.95821,0.96033,0.95411,2015.08.03 00:00:00,134211
0.95829,0.97287,0.9748,0.95626,2015.08.04 00:00:00,173722
0.9731,0.96909,0.9738,0.96609,2015.08.05 00:00:00,160888
0.96898,0.96251,0.97222,0.96231,2015.08.06 00:00:00,141572
0.9625,0.97415,0.97438,0.96195,2015.08.07 00:00:00,156984
0.97295,0.96334,0.97426,0.96292,2015.08.10 00:00:00,114694
0.96346,0.95766,0.96682,0.95478,2015.08.11 00:00:00,194140
0.95747,0.95751,0.9587599999999999,0.949,2015.08.12 00:00:00,222045
0.95706,0.96055,0.96268,0.95334,2015.08.13 00:00:00,162319
0.96057,0.96579,0.96689,0.96045,2015.08.14 00:00:00,140669
0.96526,0.96377,0.96779,0.96377,2015.08.17 00:00:00,106917
0.96397,0.95822,0.96675,0.95757,2015.08.18 00:00:00,125901
0.95813,0.96361,0.9656400000000001,0.95466,2015.08.19 00:00:00,154123
0.96405,0.9599,0.9662500000000001,0.95673,2015.08.20 00:00:00,152970
0.95977,0.9633699999999999,0.96692,0.95409,2015.08.21 00:00:00,169012
0.9624,0.95036,0.96367,0.93514,2015.08.24 00:00:00,306104
0.9501500000000001,0.95083,0.95867,0.94709,2015.08.25 00:00:00,257235
0.95061,0.94645,0.95356,0.94088,2015.08.26 00:00:00,232956
0.94613,0.94528,0.94956,0.94263,2015.08.27 00:00:00,171911
0.9452700000000001,0.94548,0.94997,0.94356,2015.08.28 00:00:00,158144
0.9444900000000001,0.93436,0.94725,0.93292,2015.08.31 00:00:00,146506
0.93426,0.93004,0.94003,0.92455,2015.09.01 00:00:00,203992
0.92986,0.93368,0.93502,0.9246799999999999,2015.09.02 00:00:00,172004
0.9335,0.92447,0.93654,0.92389,2015.09.03 00:00:00,156058
0.92428,0.91717,0.92604,0.91497,2015.09.04 00:00:00,158470
0.91718,0.92089,0.92278,0.91574,2015.09.07 00:00:00,144440
0.92093,0.92663,0.92981,0.92065,2015.09.08 00:00:00,129159
0.92641,0.93007,0.9344,0.92611,2015.09.09 00:00:00,135017
0.92901,0.93665,0.93804,0.92218,2015.09.10 00:00:00,210289
0.93611,0.94024,0.94064,0.9327800000000001,2015.09.11 00:00:00,132740
0.9381699999999999,0.9463200000000001,0.9480499999999999,0.93537,2015.09.14 00:00:00,129972
0.94617,0.94579,0.9495400000000001,0.9398300000000001,2015.09.15 00:00:00,133948
0.94573,0.94747,0.95016,0.9434399999999999,2015.09.16 00:00:00,114917
0.94759,0.94526,0.95192,0.9413899999999999,2015.09.17 00:00:00,202650
0.94482,0.95034,0.95163,0.94324,2015.09.18 00:00:00,184414
0.94985,0.94492,0.95122,0.94352,2015.09.21 00:00:00,140057
0.94459,0.94064,0.94663,0.93711,2015.09.22 00:00:00,122382
0.94043,0.93257,0.9408300000000001,0.93172,2015.09.23 00:00:00,137129
0.93249,0.93354,0.93735,0.92599,2015.09.24 00:00:00,177306
0.93329,0.93601,0.93791,0.92931,2015.09.25 00:00:00,155358
0.93702,0.93588,0.93762,0.93203,2015.09.28 00:00:00,118244
0.93594,0.9372200000000001,0.94064,0.93003,2015.09.29 00:00:00,155394
0.93712,0.9337,0.94351,0.93347,2015.09.30 00:00:00,158759
0.93412,0.93258,0.93945,0.93131,2015.10.01 00:00:00,190918
0.9324,0.9266,0.93335,0.92594,2015.10.02 00:00:00,176169
0.9271200000000001,0.92657,0.93067,0.92505,2015.10.05 00:00:00,245245
0.92653,0.93347,0.93496,0.92456,2015.10.06 00:00:00,236672
0.93352,0.94056,0.9424400000000001,0.93277,2015.10.07 00:00:00,246617
0.94064,0.9446600000000001,0.94532,0.93602,2015.10.08 00:00:00,226428
0.9444900000000001,0.94835,0.95079,0.94303,2015.10.09 00:00:00,230190
0.94806,0.95681,0.95827,0.94617,2015.10.12 00:00:00,186816
0.95668,0.94419,0.95726,0.94353,2015.10.13 00:00:00,206648
0.94425,0.94406,0.94634,0.93774,2015.10.14 00:00:00,220926
0.944,0.94274,0.94904,0.94033,2015.10.15 00:00:00,220303
0.94234,0.93849,0.94352,0.93611,2015.10.16 00:00:00,146291
0.93725,0.94373,0.94486,0.93584,2015.10.19 00:00:00,126426
0.94335,0.94202,0.94851,0.93985,2015.10.20 00:00:00,138157
0.94212,0.94697,0.94873,0.9383899999999999,2015.10.21 00:00:00,151010
0.94685,0.94319,0.94909,0.9426600000000001,2015.10.22 00:00:00,188635
0.94314,0.9493,0.9537,0.94276,2015.10.23 00:00:00,205393
0.95023,0.95308,0.95541,0.9488,2015.10.26 00:00:00,154202
0.95319,0.95408,0.95773,0.9519300000000001,2015.10.27 00:00:00,170923
0.95394,0.93771,0.95604,0.93369,2015.10.28 00:00:00,260516
0.93829,0.93124,0.9404400000000001,0.93062,2015.10.29 00:00:00,199046
0.93116,0.9322,0.93746,0.93072,2015.10.30 00:00:00,214860
0.93066,0.93547,0.93647,0.92993,2015.11.02 00:00:00,161526
0.93546,0.93909,0.94436,0.9305099999999999,2015.11.03 00:00:00,207512
0.9391,0.94087,0.94233,0.93705,2015.11.04 00:00:00,200055
0.94088,0.94034,0.94391,0.93748,2015.11.05 00:00:00,190391
0.94035,0.93712,0.94435,0.93499,2015.11.06 00:00:00,201536
0.9339,0.9359,0.93816,0.9339,2015.11.09 00:00:00,160749
0.93589,0.93297,0.93758,0.93121,2015.11.10 00:00:00,168338
0.93284,0.93588,0.9371699999999999,0.93243,2015.11.11 00:00:00,155632
0.93604,0.94614,0.9492699999999999,0.93599,2015.11.12 00:00:00,217086
0.94631,0.94901,0.95067,0.94631,2015.11.13 00:00:00,157382
0.9479300000000001,0.9457100000000001,0.94839,0.945,2015.11.16 00:00:00,156220
0.94572,0.9471000000000001,0.94992,0.94336,2015.11.17 00:00:00,176224
0.94702,0.9457,0.94785,0.94392,2015.11.18 00:00:00,140881
0.94564,0.95544,0.95691,0.94482,2015.11.19 00:00:00,184541
0.9553700000000001,0.96554,0.96641,0.95503,2015.11.20 00:00:00,165760
0.9637,0.9608,0.96566,0.95904,2015.11.23 00:00:00,168788
0.96084,0.96493,0.96549,0.95953,2015.11.24 00:00:00,169635
0.96506,0.9633699999999999,0.96789,0.96235,2015.11.25 00:00:00,190305
0.96328,0.96021,0.96537,0.95984,2015.11.26 00:00:00,179753
0.9602000000000001,0.961,0.96309,0.95836,2015.11.27 00:00:00,155952
0.96038,0.96551,0.9664199999999999,0.95907,2015.11.30 00:00:00,144525
0.96521,0.97772,0.98109,0.96373,2015.12.01 00:00:00,201395
0.97773,0.97489,0.98117,0.97458,2015.12.02 00:00:00,197179
0.97476,0.98005,0.98201,0.97224,2015.12.03 00:00:00,264039
0.98003,0.9797400000000001,0.98447,0.97438,2015.12.04 00:00:00,236017
0.98094,0.98071,0.9831,0.97871,2015.12.07 00:00:00,160292
0.98068,0.9797400000000001,0.9821800000000001,0.97463,2015.12.08 00:00:00,196433
0.9793500000000001,0.98139,0.98277,0.97526,2015.12.09 00:00:00,207918
0.98145,0.9917899999999999,0.99403,0.97986,2015.12.10 00:00:00,204478
0.99175,0.98804,0.99234,0.98404,2015.12.11 00:00:00,146659
0.98804,0.99418,0.99809,0.98387,2015.12.14 00:00:00,249918
0.99398,0.98719,0.9979,0.98364,2015.12.15 00:00:00,236120
0.98719,0.99537,1.00082,0.98715,2015.12.16 00:00:00,254800
0.99556,0.99302,0.99901,0.9888400000000001,2015.12.17 00:00:00,223668
0.99299,1.00042,1.00143,0.99088,2015.12.18 00:00:00,199676
0.99854,1.0032,1.00485,0.99609,2015.12.21 00:00:00,156901
1.00324,1.00687,1.01083,1.00266,2015.12.22 00:00:00,149082
1.00688,1.00073,1.00832,0.9988899999999999,2015.12.23 00:00:00,142982
1.00085,1.00713,1.00882,1.00071,2015.12.24 00:00:00,98165
1.00508,1.00716,1.01045,1.00483,2015.12.28 00:00:00,119910
1.00733,1.009,1.01357,1.00657,2015.12.29 00:00:00,128088
1.00928,1.01097,1.01497,1.00729,2015.12.30 00:00:00,136415
1.01099,1.00812,1.01688,1.00642,2015.12.31 00:00:00,129709
1.00591,1.00249,1.01179,0.99552,2016.01.04 00:00:00,205676
1.00263,1.00155,1.00366,0.9963,2016.01.05 00:00:00,195302
1.00164,0.99516,1.00305,0.99334,2016.01.06 00:00:00,247515
0.99504,0.989,0.99726,0.9848,2016.01.07 00:00:00,309412
0.98905,0.98463,0.99647,0.98444,2016.01.08 00:00:00,283400
0.98721,0.9938399999999999,0.9952299999999999,0.98216,2016.01.11 00:00:00,234612
0.99392,0.99575,0.9978900000000001,0.98954,2016.01.12 00:00:00,253014
0.99568,0.99705,1.00239,0.99507,2016.01.13 00:00:00,256272
0.9970599999999999,1.00272,1.00422,0.99375,2016.01.14 00:00:00,297408
1.00268,0.99663,1.00734,0.992,2016.01.15 00:00:00,311959
0.99797,0.99932,1.00516,0.99542,2016.01.18 00:00:00,223595
0.99902,1.00643,1.0086,0.99446,2016.01.19 00:00:00,283387
1.00651,1.00146,1.00795,0.99591,2016.01.20 00:00:00,354471
1.00151,0.99805,1.00607,0.99347,2016.01.21 00:00:00,365859
0.99803,0.98843,1.002,0.9882300000000001,2016.01.22 00:00:00,280094
0.99033,0.99364,0.994,0.9881,2016.01.25 00:00:00,255769
0.99358,0.9885699999999999,0.99444,0.98466,2016.01.26 00:00:00,292309
0.98849,0.98993,0.99614,0.98693,2016.01.27 00:00:00,350940
0.98996,0.99335,0.99892,0.98803,2016.01.28 00:00:00,379458
0.99336,0.98916,0.9986,0.98916,2016.01.29 00:00:00,369931
0.98877,0.9914500000000001,0.99439,0.98604,2016.02.01 00:00:00,247542
0.99143,0.98872,0.99513,0.98644,2016.02.02 00:00:00,261632
0.98874,0.9870100000000001,0.99221,0.98114,2016.02.03 00:00:00,315545
0.98706,0.98992,0.99138,0.98489,2016.02.04 00:00:00,286961
0.98977,0.98269,0.99132,0.97859,2016.02.05 00:00:00,266533
0.9827,0.98658,0.98916,0.98187,2016.02.08 00:00:00,282855
0.98655,0.97955,0.9877899999999999,0.97107,2016.02.09 00:00:00,364517
0.97966,0.98739,0.99148,0.9781300000000001,2016.02.10 00:00:00,378080
0.98746,0.98992,0.99297,0.97728,2016.02.11 00:00:00,472815
0.98989,0.98317,0.99234,0.98087,2016.02.12 00:00:00,333707
0.98339,0.9868400000000001,0.99161,0.98339,2016.02.15 00:00:00,191704
0.98687,0.98537,0.99011,0.98288,2016.02.16 00:00:00,290085
0.98548,0.98166,0.9871,0.98003,2016.02.17 00:00:00,324521
0.98168,0.9815700000000001,0.98366,0.97627,2016.02.18 00:00:00,281021
0.98181,0.98342,0.98491,0.97666,2016.02.19 00:00:00,252715
0.98477,0.98991,0.99244,0.98377,2016.02.22 00:00:00,233845
0.99002,0.99296,0.99648,0.98961,2016.02.23 00:00:00,252580
0.99277,0.98554,0.99418,0.98491,2016.02.24 00:00:00,285982
0.98559,0.97872,0.98665,0.97767,2016.02.25 00:00:00,276143
0.97849,0.96235,0.98216,0.96234,2016.02.26 00:00:00,238545
0.9616400000000001,0.96634,0.97226,0.9616400000000001,2016.02.29 00:00:00,256169
0.96631,0.96149,0.96971,0.95973,2016.03.01 00:00:00,262025
0.96151,0.97832,0.9809600000000001,0.96096,2016.03.02 00:00:00,246045
0.97811,0.98511,0.9884500000000001,0.97771,2016.03.03 00:00:00,219794
0.98511,0.98948,0.99509,0.9846200000000001,2016.03.04 00:00:00,256675
0.98619,0.9916,0.9942,0.98609,2016.03.07 00:00:00,197261
0.9916199999999999,0.99726,0.9999400000000001,0.98787,2016.03.08 00:00:00,222175
0.9972,0.99109,1.00533,0.99048,2016.03.09 00:00:00,279938
0.99121,0.99448,0.99627,0.9888400000000001,2016.03.10 00:00:00,398920
0.99449,0.99882,1.00149,0.99128,2016.03.11 00:00:00,252791
0.9983300000000001,0.99593,1.00324,0.99422,2016.03.14 00:00:00,223643
0.99591,0.99577,1.00021,0.99426,2016.03.15 00:00:00,231541
0.99573,0.99185,0.99837,0.98819,2016.03.16 00:00:00,262694
0.99186,0.99158,0.99676,0.98909,2016.03.17 00:00:00,293322
0.99158,0.98788,0.99605,0.9864000000000001,2016.03.18 00:00:00,215325
0.98922,0.99291,0.99482,0.98875,2016.03.21 00:00:00,215340
0.99293,0.99316,0.99629,0.99009,2016.03.22 00:00:00,214262
0.99318,0.99495,0.9978900000000001,0.99044,2016.03.23 00:00:00,230810
0.99498,0.99637,0.99916,0.99103,2016.03.24 00:00:00,199970
0.99638,0.99532,0.99788,0.99395,2016.03.25 00:00:00,126394
0.99703,0.99396,0.99809,0.9929,2016.03.28 00:00:00,125822
0.99396,0.99686,0.99919,0.98899,2016.03.29 00:00:00,206338
0.9968,0.99358,1.00117,0.9927,2016.03.30 00:00:00,260485
0.99332,0.99546,0.99705,0.98952,2016.03.31 00:00:00,240798
0.99544,0.99841,1.00247,0.99455,2016.04.01 00:00:00,220054
0.99901,0.99495,1.00067,0.99186,2016.04.04 00:00:00,182470
0.99499,0.99068,0.99764,0.98965,2016.04.05 00:00:00,152319
0.9906,0.99431,0.99624,0.98983,2016.04.06 00:00:00,123231
0.99432,0.9862300000000001,0.99691,0.98547,2016.04.07 00:00:00,101032
0.98625,0.97978,0.98952,0.97978,2016.04.08 00:00:00,78172
0.97986,0.97928,0.9847,0.97915,2016.04.11 00:00:00,146438
0.97921,0.9801800000000001,0.987,0.97824,2016.04.12 00:00:00,112019
0.9801,0.98063,0.98456,0.97517,2016.04.13 00:00:00,119022
0.98071,0.98832,0.99072,0.97936,2016.04.14 00:00:00,100988
0.98793,0.98875,0.99272,0.98528,2016.04.15 00:00:00,79738
0.98987,0.99034,0.99617,0.98952,2016.04.18 00:00:00,153803
0.99025,0.9897,0.9942800000000001,0.98676,2016.04.19 00:00:00,98518
0.98969,0.98602,0.99182,0.98477,2016.04.20 00:00:00,88937
0.98611,0.98509,0.99024,0.98417,2016.04.21 00:00:00,117890
0.98503,0.97488,0.98791,0.97488,2016.04.22 00:00:00,110667
0.974,0.97776,0.9795700000000001,0.97378,2016.04.25 00:00:00,118757
0.9775,0.97623,0.98093,0.9755200000000001,2016.04.26 00:00:00,123802
0.97603,0.95589,0.97815,0.95517,2016.04.27 00:00:00,102978
0.95442,0.9569800000000001,0.9601499999999999,0.95252,2016.04.28 00:00:00,93840
0.9569,0.95285,0.96008,0.95246,2016.04.29 00:00:00,74947
0.95319,0.9603,0.96118,0.95239,2016.05.02 00:00:00,131983
0.96007,0.9520999999999999,0.9654199999999999,0.94535,2016.05.03 00:00:00,194341
0.95207,0.95913,0.96154,0.95086,2016.05.04 00:00:00,173145
0.95917,0.95932,0.96285,0.95672,2016.05.05 00:00:00,162229
0.95921,0.94854,0.96167,0.94395,2016.05.06 00:00:00,160800
0.95164,0.94797,0.95475,0.94717,2016.05.09 00:00:00,145568
0.94731,0.95021,0.95426,0.9465,2016.05.10 00:00:00,131025
0.95019,0.94761,0.95369,0.94681,2016.05.11 00:00:00,116412
0.94736,0.94067,0.94819,0.93753,2016.05.12 00:00:00,147452
0.93993,0.9381,0.94165,0.93602,2016.05.13 00:00:00,129905
0.93655,0.9397,0.94385,0.93642,2016.05.16 00:00:00,106017
0.93954,0.94525,0.94879,0.9390500000000001,2016.05.17 00:00:00,135927
0.94523,0.94195,0.94572,0.9387799999999999,2016.05.18 00:00:00,153186
0.9419,0.94611,0.94722,0.93981,2016.05.19 00:00:00,126601
0.94614,0.94561,0.9499,0.94535,2016.05.20 00:00:00,78698
0.94572,0.94914,0.95113,0.94485,2016.05.23 00:00:00,106483
0.94906,0.94246,0.95014,0.94012,2016.05.24 00:00:00,100096
0.94252,0.93694,0.9452700000000001,0.93657,2016.05.25 00:00:00,109892
0.9369,0.93753,0.9379999999999999,0.93237,2016.05.26 00:00:00,100135
0.93742,0.93441,0.9424,0.93441,2016.05.27 00:00:00,107427
0.93362,0.93696,0.93887,0.93362,2016.05.30 00:00:00,89790
0.93687,0.94659,0.94869,0.93669,2016.05.31 00:00:00,131039
0.94661,0.94864,0.95265,0.9457100000000001,2016.06.01 00:00:00,143432
0.94873,0.94658,0.94948,0.94365,2016.06.02 00:00:00,112345
0.94661,0.9515400000000001,0.95377,0.94562,2016.06.03 00:00:00,101857
0.95164,0.94369,0.95413,0.94362,2016.06.06 00:00:00,131910
0.94372,0.94958,0.9545,0.94363,2016.06.07 00:00:00,127272
0.94943,0.948,0.95112,0.94494,2016.06.08 00:00:00,131783
0.94897,0.9452199999999999,0.95147,0.94453,2016.06.09 00:00:00,137981
0.94501,0.94206,0.94615,0.93892,2016.06.10 00:00:00,119293
0.94262,0.94809,0.94824,0.94132,2016.06.13 00:00:00,104577
0.9479,0.94698,0.94974,0.94199,2016.06.14 00:00:00,99904
0.94691,0.956,0.95867,0.94407,2016.06.15 00:00:00,103489
0.95597,0.95451,0.95863,0.951,2016.06.16 00:00:00,123638
0.9543,0.9511500000000001,0.95608,0.94973,2016.06.17 00:00:00,125197
0.95414,0.95428,0.95829,0.95194,2016.06.20 00:00:00,130465
0.95341,0.95447,0.9596,0.95224,2016.06.21 00:00:00,111233
0.9544899999999999,0.9630300000000001,0.96392,0.95339,2016.06.22 00:00:00,89010
0.96212,0.97045,0.97277,0.9607,2016.06.23 00:00:00,154782
0.96806,0.96882,0.9743000000000001,0.94943,2016.06.24 00:00:00,326570
0.96589,0.9575900000000001,0.96982,0.9575900000000001,2016.06.27 00:00:00,238667
0.95717,0.96185,0.96633,0.9567099999999999,2016.06.28 00:00:00,151102
0.96157,0.96322,0.96897,0.9604,2016.06.29 00:00:00,134415
0.96338,0.9626,0.96909,0.95782,2016.06.30 00:00:00,155183
0.9624,0.96655,0.96898,0.96191,2016.07.01 00:00:00,102274
0.96217,0.96795,0.96956,0.96217,2016.07.04 00:00:00,99218
0.9666400000000001,0.96843,0.97158,0.96462,2016.07.05 00:00:00,142532
0.9676,0.97422,0.97829,0.96529,2016.07.06 00:00:00,203942
0.97432,0.97143,0.97619,0.96672,2016.07.07 00:00:00,177042
0.96801,0.98597,0.98893,0.96801,2016.07.08 00:00:00,151817
0.9847900000000001,0.98766,0.98959,0.98436,2016.07.11 00:00:00,164404
0.98783,0.99403,0.99655,0.98737,2016.07.12 00:00:00,129747
0.99338,0.98702,0.99696,0.98589,2016.07.13 00:00:00,123868
0.98691,0.98339,0.98935,0.98277,2016.07.14 00:00:00,129224
0.98342,0.98184,0.98865,0.97897,2016.07.15 00:00:00,143347
0.98272,0.9821800000000001,0.9865699999999999,0.98078,2016.07.18 00:00:00,93404
0.98229,0.97681,0.98251,0.97427,2016.07.19 00:00:00,82746
0.97718,0.97637,0.97886,0.97488,2016.07.20 00:00:00,79464
0.9757,0.9805199999999999,0.98139,0.97322,2016.07.21 00:00:00,82407
0.98051,0.97878,0.98241,0.97659,2016.07.22 00:00:00,50232
0.97818,0.98704,0.9877,0.97818,2016.07.25 00:00:00,93609
0.9869599999999999,0.9889,0.9971,0.9862300000000001,2016.07.26 00:00:00,114807
0.98899,0.98785,0.9955000000000001,0.98286,2016.07.27 00:00:00,168818
0.9876,0.9869599999999999,0.99157,0.98422,2016.07.28 00:00:00,113340
0.98683,0.98926,0.99346,0.98637,2016.07.29 00:00:00,140178
0.98941,0.9884500000000001,0.99246,0.98754,2016.08.01 00:00:00,91580
0.9883,0.9972800000000001,0.99757,0.9835,2016.08.02 00:00:00,130838
0.99726,0.99127,0.99796,0.99081,2016.08.03 00:00:00,116200
0.99125,0.99278,0.99765,0.99076,2016.08.04 00:00:00,107722
0.99308,1.00329,1.00621,0.9925,2016.08.05 00:00:00,90271
1.00375,1.00621,1.00929,1.00137,2016.08.08 00:00:00,103021
1.00623,1.00627,1.00904,1.0048,2016.08.09 00:00:00,108012
1.0063,1.00526,1.00886,1.00422,2016.08.10 00:00:00,120769
1.00745,0.99959,1.00956,0.99779,2016.08.11 00:00:00,78285
0.99963,0.98919,1.00011,0.98919,2016.08.12 00:00:00,59947
0.98994,0.99147,0.99371,0.98981,2016.08.15 00:00:00,85764
0.99141,0.9895699999999999,0.99529,0.98674,2016.08.16 00:00:00,121554
0.98934,0.9828,0.99057,0.98066,2016.08.17 00:00:00,129157
0.98294,0.98221,0.98914,0.98026,2016.08.18 00:00:00,124975
0.98219,0.9791800000000001,0.9823,0.97607,2016.08.19 00:00:00,112874
0.97893,0.9868,0.9883999999999999,0.97878,2016.08.22 00:00:00,106485
0.98663,0.98305,0.98883,0.98272,2016.08.23 00:00:00,94214
0.98302,0.98383,0.98714,0.98225,2016.08.24 00:00:00,92296
0.98365,0.9841,0.9868400000000001,0.98263,2016.08.25 00:00:00,76296
0.98414,0.98146,0.98811,0.98146,2016.08.26 00:00:00,135080
0.98092,0.98447,0.98706,0.97977,2016.08.29 00:00:00,97598
0.9844000000000001,0.98339,0.98658,0.98114,2016.08.30 00:00:00,95056
0.98338,0.98484,0.98741,0.98239,2016.08.31 00:00:00,122986
0.98493,0.98915,0.99061,0.98461,2016.09.01 00:00:00,125473
0.9892,0.98105,0.99158,0.98105,2016.09.02 00:00:00,128916
0.98145,0.97986,0.98526,0.9791,2016.09.05 00:00:00,97283
0.97982,0.98703,0.9873499999999999,0.97976,2016.09.06 00:00:00,98424
0.9872300000000001,0.98828,0.9922,0.98266,2016.09.07 00:00:00,105499
0.98832,0.98858,0.9948399999999999,0.98672,2016.09.08 00:00:00,113849
0.98843,0.9816,0.98938,0.98138,2016.09.09 00:00:00,118456
0.98316,0.9864000000000001,0.98769,0.98239,2016.09.12 00:00:00,157837
0.98644,0.98305,0.98842,0.98089,2016.09.13 00:00:00,153304
0.98291,0.98504,0.98732,0.98148,2016.09.14 00:00:00,134268
0.98495,0.98848,0.98933,0.98356,2016.09.15 00:00:00,158481
0.98866,0.9869,0.99248,0.98683,2016.09.16 00:00:00,123397
0.98764,0.99441,0.99755,0.98764,2016.09.19 00:00:00,106481
0.99464,0.99634,1.00025,0.99337,2016.09.20 00:00:00,121676
0.99622,0.99832,1.00216,0.99446,2016.09.21 00:00:00,188356
0.99851,0.99655,0.99955,0.99475,2016.09.22 00:00:00,118764
0.99665,1.00261,1.00387,0.99486,2016.09.23 00:00:00,117119
1.00097,1.00971,1.01099,1.00097,2016.09.26 00:00:00,123634
1.00964,1.01149,1.01567,1.00843,2016.09.27 00:00:00,130196
1.01148,1.00579,1.01504,1.00556,2016.09.28 00:00:00,123483
1.0058,1.00353,1.00694,1.00137,2016.09.29 00:00:00,97600
1.00345,1.00362,1.00635,1.00023,2016.09.30 00:00:00,75063
1.00186,1.00629,1.00707,1.00132,2016.10.03 00:00:00,122950
1.00641,1.00488,1.0103,1.00477,2016.10.04 00:00:00,153996
1.0048,1.00385,1.00738,1.00222,2016.10.05 00:00:00,157298
1.00395,1.0022,1.0044,0.99805,2016.10.06 00:00:00,157842
1.0022,1.0063,1.00877,1.00095,2016.10.07 00:00:00,232519
1.00609,1.00203,1.00855,1,2016.10.10 00:00:00,138077
1.00201,0.99963,1.00217,0.9956700000000001,2016.10.11 00:00:00,158011
0.9994499999999999,1.0037,1.00538,0.99862,2016.10.12 00:00:00,177868
1.00286,0.99825,1.00436,0.99818,2016.10.13 00:00:00,159186
0.99832,1.00039,1.00648,0.99771,2016.10.14 00:00:00,117481
0.99843,1.00134,1.0024,0.99769,2016.10.17 00:00:00,142785
1.00118,1.00453,1.00702,0.9996699999999999,2016.10.18 00:00:00,118544
1.00473,1.01233,1.01409,1.00004,2016.10.19 00:00:00,150983
1.01231,1.00873,1.01567,1.00678,2016.10.20 00:00:00,155774
1.0086,1.01253,1.01576,1.00794,2016.10.21 00:00:00,142125
1.01354,1.01085,1.01912,1.01074,2016.10.24 00:00:00,130604
1.01099,1.02051,1.02131,1.00993,2016.10.25 00:00:00,173300
1.02039,1.02336,1.02849,1.01829,2016.10.26 00:00:00,176702
1.02318,1.01564,1.02426,1.01499,2016.10.27 00:00:00,166816
1.01568,1.01461,1.01865,1.01264,2016.10.28 00:00:00,189586
1.01859,1.02001,1.02116,1.01581,2016.10.31 00:00:00,146359
